wallet,seerscore,rank_overall,raw_seer_score,pnl_usd_approx,volume_usd,trade_count,active_days
0x79eca941f959ebaEED8eaBE5C801209D60909e7D,7,215,0.667355198341151,38811.719198021914,2220994.9020800004,5505,228
0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89,7,216,0.6646922700149172,45162.51432695994,3757928.5953600015,4223,66
0xEf7B64A1fB27EbE99c2e92310601EAb623Bb8B90,7,217,0.662219879500056,63829.74496214078,577459.0340081507,829,23
0xb5477b949D07a04B3C87B81e8DAd225A93F68235,7,218,0.6512163509974022,50882.18540198058,1825378.1522996773,2075,49
0x127a0c4D99C9ED64184C6DbC9187533394D405Bb,7,219,0.6455609649705456,41034.42410092885,7867129.064540315,4316,136
0xd0e85E3EF5B2F5f114B1D30019368aEA920Aa7bD,7,220,0.6433567159742786,73367.37243901264,190202.3172271737,279,24
0x55306EA9EF593aD1B493296B0a4d53E704C4de93,7,221,0.6391370936726702,63108.01209939112,597942.9727113148,541,38
0x778f6B920F7B96B0a76B1711b495e429B932E2c3,7,222,0.6256340198719909,45578.477845534966,1559376.1935049992,4705,28
0x1823757D22022f81a8FA1536D63101FE458884d8,7,223,0.6205255059940062,91791.88040560999,477779.47395,185,3
0x931453d0EC1BbF3C3AE620bAA3133F39287c1E98,7,224,0.6190567597162498,61425.07582504062,230619.71551689022,532,39
0x8bA7284cA01874a7C0b9E5bc279Ef028737584E9,7,225,0.6113981910228226,105167.48549830767,608622.3942264301,71,3
0xA710F0EAe9129dF28A52e886902C443364004173,7,226,0.6040995058906976,48995.47660546007,2079145.223758,1282,83
0x7030Cddf87f55CcDAA33C8BcFB4BE8e9083aEFC2,7,227,0.6008193592408956,53613.33393011975,897856.5049172068,1002,45
0x51283455a0E9Cb675f92cdbB83AE67Fe44335633,7,228,0.6006873777485551,102091.54216402998,316440.93025,66,4
0x7CC618Ca9A1Af6b36096def79Cec3dC5d3A127D0,7,229,0.5994957108828185,116957.86565527943,240412.77379797786,41,2
0x1534A4F7B225E61c91290F2aA90a5385b1EB9D1a,7,230,0.59185047055637,35128.67960413408,6142227.153709819,9097,95
0xB91115b26124Cd814f28d534BFf4965e460D7935,7,231,0.5917909356728078,73699.82468245004,451049.8563100002,393,6
0x7D2D665240Ba4415eb74aBE246105c15FE1a331B,7,232,0.5902235192678835,53809.434678753125,1647542.7884309434,848,49
0xB7d54Bf1D0a362Beb916d9Cb58a04C41D67e0789,7,233,0.588906615909695,25952.22204875744,9911198.120074814,282363,99
0x0131459EA0E40120bcf232bc46E2b60030901B71,7,234,0.5802830928481145,83059.71987599996,160451.5565,209,4
0x8E59B4fB3003C9aB2D529E36ef02a5e070FCaD53,7,235,0.5800530501014303,108843.95791362677,716788.4418771669,55,2
0x55910c4a799627e2D5e30b9d405983190c34ac7A,7,236,0.5708000229867836,53892.37520153195,620537.9800865939,880,34
0xA21E37Ac5eC283f46A2C904151a70318c226d3A8,7,237,0.5665527292225003,69691.19599544004,575052.0814000001,228,19
0x0e96594Adf59996C050d15e670933227627495cb,7,238,0.5555740354741143,34344.61330301003,3982625.3072640016,7138,107
0xb083AE2b6E44bF7fBA85611a9c36950bBEc6b3F0,7,239,0.5496990946911757,41116.565515409486,1497006.9075664426,1891,130
0x95395d03b112bDad85f415684823196A943d0619,7,240,0.5454501226556827,61854.386393429544,215997.36809125854,397,20
0xeB25989DAa631877D17D5555A3386e2cD73523e1,7,241,0.544912809363016,90180.70497783672,174729.55959768136,79,5
0x45580feAc3B916a88B7513929e26f86B3AdEA2B3,7,242,0.5377039688453883,41940.12125553831,1057276.6971199694,1628,113
0x0488087C529B1eF5B399B3D031d7b51c9A46bAb2,7,243,0.5324588187048256,80445.53908009052,541244.4501937424,112,8
0xcCA9b929fAB848A0350264bA6fE99DcCf1df3936,7,244,0.5244763690398323,41289.492058549964,2360387.634249999,2408,57
0xC1F41271C1BFaC63AE2959C0EdC6b9163c2967A7,7,245,0.5158476114047519,39308.44622313019,3960689.854236297,2585,76
0x69030513d960649b26150F7dc59197AE59263288,7,246,0.509645526037372,36634.24779042894,2828289.865682876,4233,65
0xb62351d8F55932A40759a6Fd5BF3a32F708bbc5b,7,247,0.5072590932924441,53165.048016260014,1108841.25413,428,52
0xc200069e35B24B45CE432Fd9A659675381343c75,7,248,0.4988383638377569,62426.8901239397,238570.97305093784,284,16
0x06774Ba2906f0e58E7ea2D221B1d55368C9d6C27,7,249,0.4985165492789978,49686.37158861661,2353890.8739842013,581,57
0x5220f046b1C87928C60c51666789203fCE7fA413,7,250,0.4958425224272308,58089.9781375153,279704.0946944966,330,26
0x4D03d50D22497C2e1DEa30a73861e8c684458837,7,251,0.493356355104694,49447.24874550004,859129.3790832453,545,62
0x39756CbF5E61e905D7D9dD95A66627908Bf43395,7,252,0.48960690463348083,37132.31165415002,522555.82976,2666,91
0xdb38fC28f56B059124e324A65461CD0DB50ecE37,7,253,0.4895324276277737,78818.61339259632,199861.83858996525,95,7
0x2e887cF36BC32532fBEfa03B3a8Abbf77D006fA0,7,254,0.48802188613097985,42770.461425644186,1751127.4758026993,1140,80
0xb9bC4eb82E22DCF556248B5A285eEF02dA8f7c9c,7,255,0.4879231851096886,25982.071645550182,1307691.613976674,14942,236
0x53d8296a4f2e244D3d55A91c1f011ACE148B3B0F,7,256,0.48750109673332137,39655.272852574635,1025419.50930767,1968,72
0xD7f6ebDf0235f587154E2D7D38f9D80568494993,7,257,0.47890213059787046,32743.175493631574,2351388.7395067355,3622,182
0x1Cba7e44bcfd5Acc4513F554AB9E86453D086A4C,7,258,0.45956036761385816,33281.3105801949,2415529.7572213677,4518,79
0x260D5F4372d2E2e31A675D5a59C4B9332857B632,7,259,0.4579047714202336,41513.983395402014,391988.9039359996,2663,17
0xCcAEc433BFafC74f18B8544Ae42686484CA437B4,7,260,0.4574488263027683,33852.92206130431,831839.7469474948,2653,156
0x7E507842c280238A62301146A592A27486D82A28,7,261,0.45171992653857046,48670.34871944723,619394.486321763,579,36
0x6828687251A44Fd0d817bB4C7364de5dAb95dbB8,7,262,0.4514941528436883,31857.469709430366,1906608.002122233,2937,233
0xb7775d1337cbB9652f3E6c469473bC3b6F0e3ef1,7,263,0.44295909461336835,52731.86900020001,409270.96066000004,397,25
0x684bC3eB000bFF0979D14b60CC74861736150601,7,264,0.44060601392695664,40288.414288314394,745311.8426990403,1091,82
0x5d4D3800cB347e766C7ADA814Cf0EDdBEAf24A91,7,265,0.4375506757901836,38422.97083011299,1273057.326479727,1432,83
0xa42382CB969A9e5bc189fFcFE70537478C6B79E8,7,266,0.43573921248702824,95162.41381030322,587251.2453292661,37,2
0xea82817817648aECAF674af37abf908c0c0e14c9,7,267,0.4346371462721185,77313.37099819999,690793.7333199995,140,2
0x7bDA5bceaC127C3fc41D7fE7AC335593aAAa121B,7,268,0.43396281917405893,44069.37407245108,1852298.8251099694,824,45
0x203bb6aE036DE0256E1Bc649220482fFfc55aCD1,7,269,0.43392132400165295,36823.834034862986,907644.1888599994,1674,96
0x57B3aBAe7e7392571396A4A91BC1aE35bBDD19D7,7,270,0.4332732389293189,29754.53831663863,1300223.4523209904,3193,325
0xdcdEac90CaE026bb06a01D33573Cb23254ee77F8,7,271,0.4331225859594544,29488.41466005288,1023953.7880915295,6046,122
0x8473AEb6EE054bC1421816b0C812Ea6600C254D0,7,272,0.43292453517316937,77393.332984,680962.6159999995,137,2
0x0f5A1c28a137b11b388EBEA03308B34B20F45A35,7,273,0.42904104483135264,36624.05876318252,1081309.3865565986,2004,70
0x43AB32aB28B8d90372c9C8D4848aaE73Fbc57B95,7,274,0.42877700979842753,90541.15845638001,218130.57999941616,48,2
0x7821317090705c46E50e1e5B6C4BBFf22deCE564,7,275,0.42653331807642564,50070.26583699958,1069451.8303174525,431,30
0x985Dc35dA0768D1f10Ef4ef9D25Ba0fA7DeC099d,7,276,0.42626111966785685,36783.820039517515,389640.3926724391,1200,152
0x694bF5ef25C201288D123614331e40d5b766C63c,7,277,0.425416076595754,75152.1642709815,197808.6100457893,90,5
0xF0F4a4dfd89B08c45Bc56A7beF092580251D5FD8,7,278,0.42371331791208533,40491.68824035359,639375.1806949204,1222,50
0xadF036ffc79E57efFC3b63CA6B164fEb06D4834C,7,279,0.4233271379624848,53348.07990307227,144754.42448692815,254,35
0x852D53b1691F79A4767FD311F602B891469a2B6D,7,280,0.42015807508390396,51317.42864725254,701348.1491863343,471,18
0x5a22d24adD106e39482912E49127D2B32ee676b6,7,281,0.41785968335568063,79742.99941599998,264407.2004,99,2
0xa9B44DCa52eD35E59aC2a6f49d1203b8155464ed,7,282,0.41499709689978487,30697.369259780986,1994640.2530629886,2986,198
0xe3da3B9C360FE7313A7A9fA22DAEdf7d73a4A0F9,7,283,0.4072141919364254,43784.896128240005,563664.3005899999,1421,13
0x147D15AB6aD449428EDB1CC99a1156897621dD02,7,284,0.4027395861653774,26724.865217290568,7040056.287184514,4669,351
0x8258418b6998374DED31Ee1c77C8b07a593dF208,7,285,0.39404041637083864,48335.84262710358,162480.39787825735,308,48
0x47bc8458d60154C8a17C2D8CE332F088a602Abd2,7,286,0.39036435771049305,44073.36084034999,742361.1636699998,516,52
0x39c7C5541Fe7b58E561D306E97B42e7BdE960bBa,7,287,0.3871139850373354,53865.88029326,383260.45037999994,180,33
0x20322d5aB3cE70a98eF4c484c62a94147217d577,7,288,0.3831301040524717,30890.253458183364,433666.71263870836,2700,137
0x476252092Ac79Bc63Cb14979A7264F96F91800b5,7,289,0.38274442189669505,35438.76083665198,1536971.0943245532,2148,45
0x5bD47226D893042b57E4dAEcD4E494BD15F9d95b,7,290,0.3805891646822479,32719.058652241907,898086.3466235888,2471,82
0x86Bc0056bF3bF35E1013729E7435a51c3c8d6B2E,7,291,0.3789209128534155,27168.3692364064,2068441.0478088113,3192,392
0x482b5fa9e724713ab498eF47823D5800938d7aDD,7,292,0.37676161878758013,49680.561253196,347307.10820739996,461,14
0xf9f6Ca2041fd0de4bbdA029c8F9Abacb3cdbe688,7,293,0.3761671752749289,31064.446674954695,487695.0859790486,2989,98
0x046B4473e6ab12C210269691e2F44eE158A2bEce,7,294,0.3760278783560828,95121.168134884,109991.423948,22,2
0xd3989BA133aB48b5b3a81e3DBa9B37B5966a46D7,7,295,0.3706396044233925,30260.105251501584,695641.5340471095,2407,173
0x6Ef3BD71e0133A5AeBEC7621adEdC6d48c96d8A2,7,296,0.36778672645208754,53833.54672835394,158853.2386337275,310,10
0x12eB07C208F7AaD142Bd7976545FAFe1cEb83519,7,297,0.3577904237293587,32062.066429948085,1625976.6939478356,1557,159
0xb9348CB677EA7e284c8281996ae5E97018B1415c,7,298,0.3571056746173342,64110.619682758996,273176.6477574741,138,5
0x9E75707f50B7Ae6ed0912612FA0cf2aD7cdb882D,7,299,0.3543064943760022,30950.477984289046,469237.6595151174,6309,21
0x399F02dEfd3D3Fc127AD34D5c802A2BE1D42Cd4d,7,300,0.34593852182157575,73365.65406298205,283238.812988304,71,3
0x275575bB11522eB29F82FE0A601d7c4dC94B5016,7,301,0.3445648936059076,58004.05582897,212535.59104999996,128,14
0xE9c71BADcc262756436375dcA256714fCA5b7249,7,302,0.3440778059644877,47401.41733994002,1124544.1256599994,287,32
0x09A6b1dF83089785f9a34228f1CFEE5042fdCddf,7,303,0.3414737924613575,27929.206638558655,930584.5106436184,3035,182
0x1B45b1a3CeDcCf21862eDD86a58D286305d4Ea09,7,304,0.33921530486674567,68711.1124646285,620132.2699092407,130,2
0x18c1c7E5867E8b55334d66186F36cF1E1Aee3A61,7,305,0.33406135503702955,45990.38445927794,1359121.42018879,522,14
0xa20CB1c8c28371502395F92Ab970cE256ad83a0b,7,306,0.3329422051073203,62472.145774274846,249392.0975728126,132,5
0x81E639365Bd144b95a0007dAc7b2092092C1BeB9,7,307,0.33237659175218354,62796.29126532475,284370.37151362875,114,6
0x1d96e1b268476B0c08E024bc88335c6BAB45ED4D,7,308,0.3304342840322668,40456.10176869287,248486.89042675152,586,44
0xba799f70E7220333ff2F972871D5A6A88684230a,7,309,0.3240038746631152,42932.33969323999,564317.98564,440,34
0x7aB4F61A7F653543e88c92e31f73E09825ac4c55,7,310,0.32279647828392444,42318.1724733552,239059.6158990359,675,19
0x8fc775Fa9cB390f18515c07e271343118bB9A4bB,7,311,0.3165135270052809,35869.12525397779,346023.35753972194,920,62
0xB0920E19889ca002B5C813fBE4C955AbaB8D5aBF,7,312,0.31634486423968877,31487.110734889982,934637.6916099997,2052,66
0xF6aE6dF55d8108B2f22A13e14CFbdCdf62630439,7,313,0.31513547680018583,20711.90506880173,2583024.6064346964,8485,563
0xa9a2B42e14D599CebEcbfE6b9f6f5DA8a94c7F41,7,314,0.31350248078158965,65064.52498568006,531656.8976999994,116,3
0xA9Bcb16655739E2f2C3C6Fa280e0c3A47E118b78,7,315,0.31199880581784234,20888.032329414826,2423407.5498320805,9810,384
0xa46406A88fCf50564aB21c7ded1A08b2Eb0433Cc,7,316,0.3091385556120203,50674.60829580221,188640.89849254512,259,11
0x42A6dDF7cF7032972b0bfe32775e8109C5171B64,7,317,0.3072407431049584,28431.342579123717,2556636.9545447454,3729,64
0x6798464872c46B70CcBA9c2B31c3A4EC3bAa2d38,7,318,0.30707330211979356,27120.558501253054,3303975.33400717,2590,197
0x06960627461629409a087AF6da50FE4D38d74f7E,7,319,0.3045442600339434,45183.14570263812,288645.2346643734,306,27
0x1aD9c3BE29554F4BA13B24d79206d3d2371d4760,7,320,0.30423438164751476,34253.88300732756,278280.095992805,1035,70
0x09ABc5845c024a4F9a3ABFF29D95057E6B20E832,7,321,0.300786842602005,53433.296677541584,130090.2546167134,171,11
0xA5a5c488eb9a0f3889d61340f933dCd706432e84,7,322,0.29970297860047457,21302.848927233175,2561032.460478689,6037,586
0x45d77F9E9a3215fA5AAF74888ba22348C340BC74,7,323,0.29765865118305984,67110.41600247398,235273.59637952936,50,7
0x000D257d2Dc7616FEAEf4aE0f14600fDF50a758e,7,324,0.2937260188331274,29736.498976866023,4317551.055068557,1699,121
0x613BFF13E2FD9489359899db604940d83b808CEB,7,325,0.2916349956032836,34033.113142024995,379442.6889300002,1140,53
0x897514C38477B6B9c756cEBD7B531768cac1E2d0,7,326,0.28979767517037575,27651.08067359052,218449.0013110489,2215,161
0xb99B55283408FB4A6BfF30da34FDD1b9cd95eF0e,7,327,0.28791469443795537,26464.57647165861,1475980.3961162872,3706,106
0xf446A51E2b3a13F03d9b3a5efD5d783f8C8ec258,7,328,0.2801820663024373,54781.33630019125,448907.3052904334,159,7
0x447973B61a517015c552c8484756426edBae0960,7,329,0.27901876185881347,25021.774677587957,948833.4718399027,4283,134
0xBF49D1Ad911A38BF8244eEf9DF4471c200F95608,7,330,0.2730459966285464,45072.35067682423,547270.9106258852,282,20
0xFb79181A9d9dcaCeDa40803C0aEb55f6c58Ec2c6,7,331,0.27276917239960113,38113.95139859109,322243.6355831246,420,63
0x2aa5fDab3eFb05ED8e47874DeF729d6b4e45a390,7,332,0.26891973809375236,58186.12977900385,388047.0754090678,79,10
0xE29aaa4696b824AE186075A4A1220262F2f7612f,7,333,0.2664424257276311,42740.12554161327,2889360.073907127,413,17
0xBb9069Eed0849d04adab4c61521f7dA9a8b25A1e,7,334,0.2664390830230898,60304.00102523998,668082.0152199997,58,11
0x4CB5eC560735eFca23F76F2dD152b74bc6A9B536,7,335,0.2649843895981977,45037.60345012411,194397.28298774274,237,24
0xc360D21ee29dFa4635AD8AF3013131ADBDa70C46,7,336,0.25857930447525607,48220.20156187405,146025.38347398714,177,17
0x49779292F62Da5c2830EfA01E061fd2c83dC424a,7,337,0.2571428205313867,35279.02583931199,616032.2253604896,661,54
0x62106097d32a1F7c90934d0Fa830CBcccBA76d9a,7,338,0.25344620965470893,24134.26772691091,1719955.7312496349,5205,98
0xc3EF22F2407dF172721A173a63Cb1d5696682Eb7,7,339,0.2528516081386944,30740.609489691815,417203.8749698183,1440,61
0xC0Df64A4d1E78B7e05C6fEB0911AEa9A292b45bf,7,340,0.24991708819253627,27311.752467247283,574473.0390267974,2544,81
0x9e41715A30Ce73ce00ecAF9bd99BE03D8615cf4d,7,341,0.24666502013928276,26870.362728424956,2075249.164617074,1820,162
0x9D5D6650DDE9877Ff00F6E78c10f3891841240cC,7,342,0.24433624764287382,65390.02017368752,198697.92999875013,78,2
0x780551e5943bf008D99F34F93D5DF87Bd9363380,7,343,0.24333750263525955,36218.384850020026,870572.8844099996,566,43
0x568eef6097FE9b83BC628eA2ef54D93bdA9635eC,7,344,0.2424625636815552,27097.806274425882,505366.3287070168,1753,148
0x2B51107E8d030397Ea728a794405fFbCf1d2e165,7,345,0.24181843043166312,24332.26811494498,1218760.395343615,3346,159
0x43e329d2cd4d8064e981Fa4592A507040256c7F2,7,346,0.23989819585598748,51180.18617718999,226708.89237999998,120,13
0x998154d8eb4Ba7c4b34B10d76B9742D922d7dEc4,7,347,0.23580977473870712,32784.42442165857,473586.35718247824,736,73
0x0993595B430E766d1f494e65d28AE146411D2FeD,7,348,0.23015991922267984,56515.93405429187,355002.79007407,117,4
0xcD1191170ad8D6269Bf9Dd5EB17c2E893f3Fe918,7,349,0.23003071299008265,42057.772397272034,259512.95818992,486,9
0x03626D34381b0337387B0e8464C898F772009661,7,350,0.22997182040112227,29625.475893000737,753922.7699163379,1255,82
0xe5c8026239919339B988FdB150A7eF4ea196d3e7,6,351,0.22983678813826042,35879.148993569994,1634270.4137900004,649,31
0x7CC9EEAc0D4fF39752A93eEF9234ed22cd174573,6,352,0.22931946684711765,64354.59088651724,337251.10893403256,44,5
0x8D61E79Cd773f7dbA5367261FA2FdcE02e2712F6,6,353,0.21317388313596689,58579.954816865,114461.69800999998,80,4
0x105f5e286BE8a81d5b558637EC0cCdd4a658186c,6,354,0.21138595672624375,51622.370641750014,298553.31484999997,118,8
0x4c0340f93E3c590118fc6E35215D51ce7Dc80CC1,6,355,0.21090038231014235,20489.39934412094,1376784.572620095,4772,359
0xf4dfe5ab474cb6E2fB354b93D68b9b6092248753,6,356,0.2083120745925818,42035.367380446005,220811.93952497139,231,23
0xBC3C92652d3017C1de5c545D66aEacf193B876a5,6,357,0.20765908769968217,38711.65774971998,254069.04943715464,219,61
0xFbC54697E2e318391F4F31ff7aAfE094625D1F3A,6,358,0.20283576203084447,45923.97199121646,181371.11145231375,204,10
0x289709ae1e3827efd4736Cc6B7bcCFc973d6750e,6,359,0.20100720506990677,31088.626859593944,411094.6754609179,1019,45
0xc093B6A967b397f3875e31B49642B32A3B4B7245,6,360,0.1927160012778739,38647.50282123002,569224.7850099999,296,30
0xD863977ebD4c83F6bc39Be0c30eE4AC994f8a129,6,361,0.19055013713700497,50072.46499060227,136780.60380033415,142,6
0xe65C08aF5534d359B99F05a83d6f64CE63D716c8,6,362,0.18748406674746695,40135.68309611141,384659.23712731455,733,4
0x21378FD64736103b01685AEE2B1E5ACfDc4F0677,6,363,0.1859632693612195,22909.891158319948,728391.0175153868,2588,207
0xeCDbd79566A25693B9971c48D7dE84BC05f7DA79,6,364,0.18484020973948329,21391.48945157895,2162475.8839091426,3541,253
0x27D90451EA686F06a5500c03163CC442055dE736,6,365,0.17879441526412448,48360.80128756058,248285.58456930963,242,3
0x8F51212dda1659104d38bdB464Bb693aFd6A3566,6,366,0.17763552335728652,22402.59775917312,1021320.5642095956,3366,150
0x55cE34e5460eFFeA360b857D9a3be94272D3A6c0,6,367,0.17704223023229299,55769.08466140002,449547.03648000007,95,3
0xc4dcEd307AAD0c8EA95bAc8Fa0c736062cAA2D07,6,368,0.1755180288587353,50468.9394052002,255570.9889367955,93,9
0xb5b8eb95Db0C651aF2b83fb804CC0b700Ce5F0CB,6,369,0.1697848702227259,30122.86770024298,427433.47219207254,764,65
0xb6beD94E75c333daE24eB9c80b3feF47eF3cfcFE,6,370,0.16398493905302314,19841.573278039996,756746.9403708131,5369,209
0x08cdAD58A357375583334A418214A02278f49C8A,6,371,0.1611922391593569,34863.50953215,593943.7923699997,455,28
0x00F0487Ba7512F50511AF0856D945A5858C72b97,6,372,0.1562751964225333,43281.05243203912,473581.82175513706,188,11
0x71edffD0D70A1da823Ff07a3C6FC81457294D338,6,373,0.15506192658796175,37248.903296257835,396256.90192044695,294,26
0x30E443872dDf63B2908a49f92cd690c304A55102,6,374,0.15482704688941407,17697.234011893896,6024213.2319861315,8298,304
0x2673b7CFd7ea7c5C898E4b2f2C663dc8cEA945E5,6,375,0.15277144272373794,26559.801169281993,308082.0770728731,1057,115
0xE9326a286a4d830758c8DB6B251787C523Fa0f05,6,376,0.15128416933520772,28059.938232323286,374183.5761575768,690,127
0x9f68E298D9152dCd98acE27a9712E0b3De54CEe5,6,377,0.14856095905466432,55786.63506805002,449526.67571000004,94,2
0x491b13686eb49470F62FeD157c9956aDB60Ce846,6,378,0.14718296079932236,33022.248490562604,278110.31948233396,420,47
0x6b88B6a431c5Ec9B3aFDB76E69393d0404909856,6,379,0.14391831281815318,57008.79137072999,131070.57902999996,52,4
0xf53A0480ca2E28afDB385d25F94C8ca3Dd453033,6,380,0.13695667774554626,49430.48343549,230067.0062418442,61,13
0x8867e2b13c0e954B573198049941e61ec3de5C7A,6,381,0.13421356375166105,21770.039100462207,283026.405426701,3311,111
0xf05CB1B5CE1b38E71dFF48b5F577B75497a05d26,6,382,0.12684870864047756,29260.952902749996,255167.42391000004,1274,20
0xCB5cc881484C913A222980C6776Dd27bCFFeB34A,6,383,0.12612037072867785,30076.159381923833,663493.7330007673,1093,19
0xd352f30EeD085D974d01430fC919B1702Acd4ad6,6,384,0.12371517755668973,22311.60563887562,1335546.5077850248,2827,95
0x4c9dF37296cbf4399CaD2283D3F3b8ef7E1668Dc,6,385,0.12233849898509455,42962.443197074055,489898.6045561071,177,8
0x4EdD66588beE844ad61D9cA4d7e76aD09030f6dc,6,386,0.11922171281393415,36491.93632268857,417711.4365366147,340,15
0xbCFA2C3AAeBa8651c98126ef986127d470ddDC20,6,387,0.11881733512975418,21960.66783966867,1275350.8913358322,2479,131
0x47e72A14B695174062396A3d7d91F109ce672e20,6,388,0.11812175046267318,20409.175314182434,1707211.0259303933,2280,331
0x9B951eaBc22100853626a685959B6fCB892De0f8,6,389,0.11300339088747338,30552.611971353712,457499.2441049494,1218,11
0x9E30f22Db05E8566464342D19e772E652df4aBc0,6,390,0.1105780895584329,22550.25640129581,182317.17485743482,2079,117
0x62E3598f5908c6484bEC32ff818A1b8b7783b21f,6,391,0.10965143211095527,29837.88133725094,222659.341767397,605,44
0xfff532359FC9e62ff04d846E4cF6A0da61C061EC,6,392,0.10773440933034098,45410.36164924509,108571.60995025272,144,5
0xe091F3C6406242D00Ad05C562A700a21DeE39549,6,393,0.10403119249865511,41566.86594639602,311045.8792938168,174,9
0x78D8E8807F652B54AfE33B7645A26C5ffaE5291c,6,394,0.1014077972803295,27705.075490127816,1975666.092940934,741,62
0x22E35DDCc91DC81CE8483EE5496D0aa03B02a703,6,395,0.10061386595689861,17622.468803611933,627906.8545239714,5513,285
0x020b3e1B425742B74b67723c5e0fEb912665d13C,6,396,0.09160146748545539,44236.65327005,360324.78296,112,8
0x6daf4385fE5d1Cb0b263F668a63fAaCe09C2Ff40,6,397,0.09024229131735344,52221.251905542784,214982.75889357278,45,6
0xf98b622967dE1bFC84585EA7abdF1F9199A3Bfc5,6,398,0.08665073603093557,31049.884669749972,827151.0170700002,411,39
0xc524Ca6Db031988Ad923e882f13738b720468EF5,6,399,0.08507115728165662,52917.5067566515,367195.53077892144,44,5
0x5795E9DF897520f58A281a8e6e2EDcAb3C2f7195,6,400,0.08412584757495592,21030.311962925192,819203.3633612028,2316,141
0x8BD5BEd9afF8076630F1D383979f21C772e2f587,6,401,0.07911244149369887,54107.694262658384,313488.8768990161,49,3
0xcb76FBD5BbA3b15a23371F557D69D2ef54aE798B,6,402,0.07770835173911572,22454.226754690004,1354092.7605395901,2039,78
0xa1DA37F329911afDCeD09Cc4F4A8EC8afB2c8f6A,6,403,0.0761545551900056,21800.19139120351,1492545.8097490044,2688,66
0x5CE6724d79dA1EE847A0d25d149e7F18D9ca0FC7,6,404,0.07467753258631865,55944.449419297234,109489.46999684307,38,3
0xaA621B960F22911462550c078df678493c22b2ae,6,405,0.07453103456640467,27009.19665764001,256609.61665999997,846,44
0xFdc1456bF98Cdce455C93dF0FfeF0dD663cd6217,6,406,0.07302810412092764,59939.502380265825,415647.7574714562,24,3
0x8E8CF968A888c72a45627BE3660D1c815d4c6657,6,407,0.06982213308003268,23429.93899194666,1602590.9060665858,1093,125
0x33923327b314F1619102b5E2BA84ff3b0A06BAA6,6,408,0.06825320589990178,42354.86711617941,196510.25886957123,95,12
0x20Bcdf5a9C7696D1134cbA8d77067d2A967Fa3a7,6,409,0.06716010428833158,50647.892686392224,119635.4099968816,86,2
0x04902C7046da0F93f29d070b00F9366A165ac81F,6,410,0.06662119583091251,22923.572974834417,352152.67348276416,1468,92
0xc68f68748F92f6cf42431c2D2aBba40C244a2220,6,411,0.06331816116495347,31073.863777686747,407160.2061332277,511,19
0xA61520B293dF6874C2BCf6397356A8728d83D44F,6,412,0.06034737578486041,50898.8743900399,132058.35799721777,52,4
0xFB147907A182A8f613Af8AFdE0cf83B8101fB8B7,6,413,0.05938808359414097,20786.25618135501,2089422.4937579979,1717,184
0x5c5267a02593366F681365EC057E2C5099Fa6f88,6,414,0.059094308610362495,25761.711302836316,653912.7536003988,582,110
0x96c6740f9b58C5A38C9172147cd6266DA06C34a2,6,415,0.05441468404089933,21196.355958582597,748333.4592988129,1806,127
0x93Fb8127a1b21A112b11Af936361225DF0563E4a,6,416,0.05332136248512775,37765.648767249986,107179.57789000002,133,19
0x9e8b1e51c642f4C8b87c6BA11c53D516a218Afc4,6,417,0.05102452359570269,31036.645597253777,525366.1822854392,494,17
0xa714A37dA27a019876f3BE61c22A8Ac160869305,6,418,0.05004110850639985,33787.526065430066,607799.7837299998,388,10
0xEe5faa1eE2eBA082E080aD98c236B6115CB49a8B,6,419,0.04991507757742539,34625.01168983012,659693.7853755848,271,14
0x9D31cA0175e9F7Da19967239798171E3Cb1bB648,6,420,0.04945850082729886,50101.06009762999,100678.11082999999,79,2
0xAEe4b5addEC9Eaf81485EcBebB888531A4BD6569,6,421,0.04877677996531664,33438.21570819726,176085.4724342367,244,24
0xeE00ba338C59557141789b127927a55f5cC5cEa1,6,422,0.047306656265053176,20073.731899522394,2068608.6458337144,2167,152
0x9aCDD4638CB9d07dd957cd81287b22cf13aB3807,6,423,0.04681009463692215,52095.704778476014,137975.24322961704,60,2
0xa6a1B9a3351Ea364A423F051ccbA4AAc0709D500,6,424,0.046175065036252044,18404.493231419998,703352.01848,3979,138
0xc6EFf34b92492fce045F8cdFDA8dA66eaD86F7B7,6,425,0.043248497369267114,38887.3844576718,122195.06271918755,95,21
0x2BC1Fd0F320Ee27Ae4981EC2100738487BDfeC73,6,426,0.04072523050001467,24454.719363795124,190663.9637892104,857,77
0x307114dA21E59881ce8dC5B2136c7aaA196b7aA1,6,427,0.03980489095772785,16977.88282929367,2316650.220018389,5190,193
0xb565dd65F173C1238b49f0451f014bb864dc7971,6,428,0.039276943806320797,45223.67241986095,177825.22039837902,110,3
0x574E3aA34743C81f8f9e65C38599E4dA95E83ef1,6,429,0.03728092895487402,23605.825536863438,358242.4855893407,776,127
0x073a8E7D5668F5D8986749CC68D6f852FAe28fD7,6,430,0.033159131549625506,44956.4025738974,105744.91688945997,53,10
0x2177E0AB199d92A2A4d4d835Ac180Dd876BA4398,6,431,0.027844770943462882,19854.81059704022,732721.116287025,1740,186
0x87FaB8d03Ed3923E31e4Fe90fffA03b2dFFaE23B,6,432,0.025344069914051734,32876.29142354079,513063.40871354635,505,6
